eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.105,230.0995575566023,276.1194690751491,-0.0,-38.05973453155258,1.2000000000314053,227.74770093545789,273.27505992403803,-0.0,-36.656014294111856,1.1999026062681628,232.81878071149782,279.0178004346056,0.0,-39.81284723329594,1.1984333891876027,100.0,146.85873633980157,0.0,48.95291211326719,1.4685873633980158
0.1065,230.09955755818171,276.11946907477,-0.0,-38.05973453325839,1.2000000000215207,227.74090155759689,273.2678806852667,-0.0,-36.651607995841346,1.1999069065604615,232.75675397105113,278.95168806068403,0.0,-39.772857950823095,1.1984687159513248,100.0,146.85075826328756,0.0,48.95025275442919,1.4685075826328755
0.108,230.0995575592641,276.11946907451016,-0.0,-38.05973453442738,1.2000000000147468,227.73422657312912,273.2590669469645,-0.0,-36.64787092414096,1.1999033744680296,232.69613165356245,278.8869832188043,0.0,-39.733803913961026,1.198502876850616,100.0,146.84377857838496,0.0,48.94792619279499,1.4684377857838495
0.1095,230.0995575600058,276.1194690743322,-0.0,-38.059734535228415,1.2000000000101054,227.72765378543434,273.25213294616435,-0.0,-36.643609470046215,1.1999075580149932,232.63685257353478,278.82371635570144,0.0,-39.69561378830099,1.1985363164572875,100.0,146.83768211372066,0.0,48.94589403790689,1.4683768211372066
0.111,230.099557560514,276.11946907421026,-0.0,-38.05973453577724,1.200000000006925,227.7211889142658,273.247712487116,-0.0,-36.63861808522714,1.1999222109717265,232.57889961704373,278.7617868693174,0.0,-39.65830399393792,1.1985686892848697,100.0,146.83233663056643,0.0,48.94411221018881,1.4683233663056643
0.1125,230.09955756086228,276.1194690741267,-0.0,-38.05973453615337,1.2000000000047457,227.7148281111991,273.2370163208605,-0.0,-36.63582267091226,1.1999087568747686,232.52221434037244,278.7012884453955,0.0,-39.62178485857396,1.198600698157058,100.0,146.8276858772703,0.0,48.942561959090106,1.468276858772703
0.114,230.09955756110097,276.11946907406946,-0.0,-38.059734536411156,1.200000000003252,227.7085999752316,273.22833405926457,-0.0,-36.6324886221434,1.199903447164421,232.46682451712158,278.6422671024116,0.0,-39.58606881631772,1.1986323970364603,100.0,146.82362251114978,0.0,48.94120750371659,1.4682362251114978
0.1155,230.09955756126456,276.11946907403023,-0.0,-38.059734536587825,1.2000000000022284,227.70246901543095,273.2229311659518,-0.0,-36.62815862678036,1.199912027073523,232.41274050059042,278.58479926314885,0.0,-39.551140746207466,1.1986640605980081,100.0,146.8200770345888,0.0,48.940025678196264,1.468200770345888
0.117,230.0995575613766,276.11946907400335,-0.0,-38.05973453670882,1.2000000000015274,227.6964299904305,273.21769583061234,-0.0,-36.623864713559726,1.1999208588474355,232.35990716153947,278.52850542160667,0.0,-39.51707202100391,1.1986943394153202,100.0,146.8169678718365,0.0,48.93898929061217,1.4681696787183651
0.11850000000000001,230.0995575614534,276.11946907398493,-0.0,-38.05973453679175,1.2000000000010467,227.69047792364137,273.21366323148254,-0.0,-36.61925684648054,1.199934515149588,232.30824500302643,278.47339955911417,0.0,-39.483778483321714,1.1987237024475232,100.0,146.8142597101536,0.0,48.938086570051205,1.468142597101536
0.12,230.09955756150606,276.11946907397225,-0.0,-38.05973453684862,1.200000000000717,227.68459194424847,273.2023151859732,-0.0,-36.61715354892408,1.1999156941321278,232.25774354851166,278.41945749280393,0.0,-39.45125771757699,1.1987520985910658,100.0,146.81188941044945,0.0,48.93729647014982,1.4681188941044945
0.1215,230.09955756154207,276.1194690739636,-0.0,-38.05973453688753,1.2000000000004916,227.6787942200439,273.1957461465335,-0.0,-36.61354550453274,1.199917397148981,232.20839660048497,278.3667981511375,0.0,-39.419463883439136,1.1987800709466512,100.0,146.80981817077193,0.0,48.93660605692398,1.4680981817077194
0.123,230.0995575615668,276.1194690739577,-0.0,-38.05973453691422,1.200000000000337,227.67308029812182,273.1907732122842,-0.0,-36.60948922736043,1.1999256690978144,232.1601793360007,278.3155589211983,0.0,-39.38832636226795,1.1988083387823278,100.0,146.8080057522188,0.0,48.936001917406266,1.468080057522188
0.1245,230.0995575615838,276.11946907395367,-0.0,-38.05973453693258,1.2000000000002309,227.66744835020566,273.1846528735191,-0.0,-36.60589739236596,1.1999284695864705,232.11308042394236,278.2653672112566,0.0,-39.35795802019015,1.198835355176966,100.0,146.80642930438617,0.0,48.93547643479539,1.4680642930438617
0.126,230.09955756159536,276.1194690739508,-0.0,-38.059734536945086,1.200000000000158,227.66189629930574,273.17636980683136,-0.0,-36.603106363695304,1.1999213493666416,232.06702580223865,278.2161217913245,0.0,-39.328318538463805,1.1988610653734706,100.0,146.80504591707,0.0,48.93501530569,1.4680504591707
0.1275,230.09955756160335,276.11946907394895,-0.0,-38.0597345369537,1.2000000000001083,227.6564224174101,273.17223325407,-0.0,-36.599011332720124,1.1999320307037342,232.02202104732288,278.1682353808436,0.0,-39.29927592037501,1.1988872182270527,100.0,146.8038363714369,0.0,48.93461212381229,1.4680383637143688
